smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
O=c1c(-c2cccc(O)c2)coc2ccccc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002785123557,<rdkit.Chem.rdchem.Mol object at 0x1754c0cf0>,janke_silvr_PV_002785123557
Cc1cc(C(=O)Nc2ccc3ccccc3n2)cs1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2067347949,<rdkit.Chem.rdchem.Mol object at 0x1754c0e40>,janke_silvr_Z2067347949
Cc1cc(NC(=O)c2csc3cccnc23)cs1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002741033245,<rdkit.Chem.rdchem.Mol object at 0x1754c0f90>,janke_silvr_PV_002741033245
CC(=O)c1cncc(NCCCc2ccco2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z5533874049,<rdkit.Chem.rdchem.Mol object at 0x1754c30b0>,janke_silvr_Z5533874049
Cc1nnc(-c2ccc(NC(=O)c3sccc3C)cc2)o1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1250531571,<rdkit.Chem.rdchem.Mol object at 0x1754c3190>,janke_silvr_Z1250531571
Cc1cccc(-c2cccc(-c3ncno3)c2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002894662132,<rdkit.Chem.rdchem.Mol object at 0x1754c3270>,janke_silvr_PV_002894662132
Cc1nc(-c2sc3ccccc3c2C)cs1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z134825724,<rdkit.Chem.rdchem.Mol object at 0x1754c33c0>,janke_silvr_Z134825724
COc1cccc(NC(=O)c2ccon2)c1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z826867980,<rdkit.Chem.rdchem.Mol object at 0x1754c3510>,janke_silvr_Z826867980
O=c1[nH]c(-c2cccnc2)nc2cc(Cl)ccc12,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z666615422,<rdkit.Chem.rdchem.Mol object at 0x1754c35f0>,janke_silvr_Z666615422
Cc1ncccc1-c1cc2ccccc2[nH]1,Janke Scheen,x0554_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",PV_002977704754,<rdkit.Chem.rdchem.Mol object at 0x1754c36d0>,janke_silvr_PV_002977704754
