smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
COc1ccc(CCNC(=O)C(C#N)=Cc2cc3ccccc3nc2N2CCOCC2)cc1OC,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z46107650,<rdkit.Chem.rdchem.Mol object at 0x1751ac970>,matteo_ferla_rocs_cov_Z46107650
C=CC(=O)NCCNC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z1174898756,<rdkit.Chem.rdchem.Mol object at 0x1751acac0>,matteo_ferla_rocs_cov_Z1174898756
C=CC(=O)N1CCC[C@H](C(=O)N2CCc3cc(Br)c(S(N)(=O)=O)cc32)C1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3756437706,<rdkit.Chem.rdchem.Mol object at 0x1751acc10>,matteo_ferla_rocs_cov_Z3756437706
C=CC(=O)NC1(CNC(=O)c2cccc3c2OCCCO3)CCCCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425283079,<rdkit.Chem.rdchem.Mol object at 0x1751accf0>,matteo_ferla_rocs_cov_Z4425283079
C=CC(=O)NCCC(=O)N[C@@H]1CC2(CCCC2)Oc2ccc(Cl)cc21,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3608086105,<rdkit.Chem.rdchem.Mol object at 0x1751ace40>,matteo_ferla_rocs_cov_Z3608086105
O=C(CCl)NC1(CNC(=O)c2nsc3ccccc23)CCCCCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425210976,<rdkit.Chem.rdchem.Mol object at 0x1751acf20>,matteo_ferla_rocs_cov_Z4425210976
Cc1nn(C)c(C)c1CC(=O)N[C@@H](CNC(=O)CCl)c1ccc2ccccc2c1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425211736,<rdkit.Chem.rdchem.Mol object at 0x1751980b0>,matteo_ferla_rocs_cov_Z4425211736
C=CC(=O)NC1(CNC(=O)c2csc3c2CC[C@@H](C)C3)CCOCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425283296,<rdkit.Chem.rdchem.Mol object at 0x175198190>,matteo_ferla_rocs_cov_Z4425283296
C=CC(=O)NCCC(=O)Nc1ccc2c(c1)N(C(=O)C1CCCC1)CC2,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z3054930559,<rdkit.Chem.rdchem.Mol object at 0x1751982e0>,matteo_ferla_rocs_cov_Z3054930559
C=CC(=O)NC1(CNC(=O)c2c(C3CCCC3)noc2C)CCCCC1,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425283150,<rdkit.Chem.rdchem.Mol object at 0x1751983c0>,matteo_ferla_rocs_cov_Z4425283150
C=CC(=O)N[C@@H](C)c1ccc(C(F)(F)F)nc1Cl,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z2285378207,<rdkit.Chem.rdchem.Mol object at 0x1751984a0>,matteo_ferla_rocs_cov_Z2285378207
Cc1cc(C(=O)NCC2(NC(=O)CCl)CCCCCC2)nn1C(C)(C)C,Matteo Ferla,x0451_0A,"x0451_0A,x0554_0A,x0556_0A,x0566_0A,x0310_0A,x0416_0A",Z4425211163,<rdkit.Chem.rdchem.Mol object at 0x175198580>,matteo_ferla_rocs_cov_Z4425211163
