smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
CC(=O)Nc1cccc2ccncc12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z1391757995,<rdkit.Chem.rdchem.Mol object at 0x17544ff20>,matteo_ferla_fragmen_clust_Z1391757995
CC(=O)Nc1c(C)cccc1Br,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",Z3247547473,<rdkit.Chem.rdchem.Mol object at 0x17545a0b0>,matteo_ferla_fragmen_clust_Z3247547473
CC(NCc1cn(C)c2ccccc12)C(N)=O,Matteo Ferla,x0554_0A,x0451_0A,Z3495010709,<rdkit.Chem.rdchem.Mol object at 0x17545a120>,matteo_ferla_fragmen_clust_Z3495010709
CCC(N)C(=O)NCc1cncc(C)c1,Matteo Ferla,x0554_0A,x0416_0A,Z3324908471,<rdkit.Chem.rdchem.Mol object at 0x17545a190>,matteo_ferla_fragmen_clust_Z3324908471
Cc1ncccc1-c1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,x0554_0A,PV_002801198191,<rdkit.Chem.rdchem.Mol object at 0x17545a200>,matteo_ferla_fragmen_clust_PV_002801198191
CN(C(=O)C(N)=O)c1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,x0566_0A,PV_002382496674,<rdkit.Chem.rdchem.Mol object at 0x17545a270>,matteo_ferla_fragmen_clust_PV_002382496674
CNC(=O)Nc1cc(C)cnc1F,Matteo Ferla,x0554_0A,"x0416_0A,x0451_0A",Z3177378502,<rdkit.Chem.rdchem.Mol object at 0x17545a350>,matteo_ferla_fragmen_clust_Z3177378502
Cn1cnc(-c2cccc3cc[nH]c23)c1C(=O)O,Matteo Ferla,x0554_0A,x0566_0A,PV_005194014768,<rdkit.Chem.rdchem.Mol object at 0x17545a3c0>,matteo_ferla_fragmen_clust_PV_005194014768
CCC(=O)NCc1cc(C)cnc1Br,Matteo Ferla,x0554_0A,x0416_0A,Z5102731374,<rdkit.Chem.rdchem.Mol object at 0x17545a430>,matteo_ferla_fragmen_clust_Z5102731374
Cc1cc(C(N)=O)c2n[nH]cc2c1,Matteo Ferla,x0554_0A,"x0566_0A,x0451_0A",Z1022691278,<rdkit.Chem.rdchem.Mol object at 0x17545a4a0>,matteo_ferla_fragmen_clust_Z1022691278
CC(=O)Nc1cccc2cc(Br)cnc12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z2087500821,<rdkit.Chem.rdchem.Mol object at 0x17545a510>,matteo_ferla_fragmen_clust_Z2087500821
NC(=O)C(=O)NCc1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,x0554_0A,Z5293336576,<rdkit.Chem.rdchem.Mol object at 0x17545a580>,matteo_ferla_fragmen_clust_Z5293336576
CC(C)C(=O)NNC(=O)c1cc(C(N)=O)cn1C,Matteo Ferla,x0554_0A,x0556_0A,Z1389119304,<rdkit.Chem.rdchem.Mol object at 0x17545a5f0>,matteo_ferla_fragmen_clust_Z1389119304
Cc1cc(CNC(=O)NCC(C)N)n(C)n1,Matteo Ferla,x0554_0A,x0310_0A,PV_002929090681,<rdkit.Chem.rdchem.Mol object at 0x17545a660>,matteo_ferla_fragmen_clust_PV_002929090681
C=C1CON(C(=O)c2cc3ccccc3[nH]2)C1,Matteo Ferla,x0554_0A,"x0554_0A,x0416_0A",PV_002134983030,<rdkit.Chem.rdchem.Mol object at 0x17545a6d0>,matteo_ferla_fragmen_clust_PV_002134983030
C[C@H](N)C(=O)NCc1cccc2ccsc12,Matteo Ferla,x0554_0A,x0554_0A,Z2488809575,<rdkit.Chem.rdchem.Mol object at 0x17545a740>,matteo_ferla_fragmen_clust_Z2488809575
CNC(=O)C(N)c1ccccc1,Matteo Ferla,x0554_0A,x0566_0A,Z1891774463,<rdkit.Chem.rdchem.Mol object at 0x17545a820>,matteo_ferla_fragmen_clust_Z1891774463
COC(=O)c1cn(C)c2c(Cl)cccc12,Matteo Ferla,x0554_0A,"x0451_0A,x0451_0A",Z4875247928,<rdkit.Chem.rdchem.Mol object at 0x17545a890>,matteo_ferla_fragmen_clust_Z4875247928
C[C@@H](N)CNS(=O)(=O)c1ccccc1,Matteo Ferla,x0554_0A,x0566_0A,Z3365802281,<rdkit.Chem.rdchem.Mol object at 0x17545a900>,matteo_ferla_fragmen_clust_Z3365802281
CNC(=O)c1cc(C)cc(C(N)=O)c1,Matteo Ferla,x0554_0A,"x0566_0A,x0556_0A",Z4990944741,<rdkit.Chem.rdchem.Mol object at 0x17545a9e0>,matteo_ferla_fragmen_clust_Z4990944741
CC(=O)Nc1cccc2cccnc12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z28487267,<rdkit.Chem.rdchem.Mol object at 0x17545aa50>,matteo_ferla_fragmen_clust_Z28487267
Cc1ccc(NC(N)=O)cc1NC(N)=O,Matteo Ferla,x0554_0A,"x0416_0A,x0554_0A",Z230747656,<rdkit.Chem.rdchem.Mol object at 0x17545aac0>,matteo_ferla_fragmen_clust_Z230747656
CC(C)S(=O)NCCc1ccnn1C,Matteo Ferla,x0554_0A,x0556_0A,Z3304213444,<rdkit.Chem.rdchem.Mol object at 0x17545ab30>,matteo_ferla_fragmen_clust_Z3304213444
Cc1cnc(F)c(CNC(=O)[C@H](C)N)c1,Matteo Ferla,x0554_0A,x0416_0A,Z3700433595,<rdkit.Chem.rdchem.Mol object at 0x17545aba0>,matteo_ferla_fragmen_clust_Z3700433595
CCC(=O)Nc1cccc(CNCc2cccc3c2ncn3C)c1,Matteo Ferla,x0554_0A,x0451_0A,Z4152892475,<rdkit.Chem.rdchem.Mol object at 0x17545ac10>,matteo_ferla_fragmen_clust_Z4152892475
CC(C)N(C)C(=O)c1coc2cc(F)cc(F)c12,Matteo Ferla,x0554_0A,"x0451_0A,x0556_0A",Z3295207213,<rdkit.Chem.rdchem.Mol object at 0x17545ac80>,matteo_ferla_fragmen_clust_Z3295207213
CC(C)NC(=O)c1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,x0566_0A,Z1273099535,<rdkit.Chem.rdchem.Mol object at 0x17545acf0>,matteo_ferla_fragmen_clust_Z1273099535
CCOC(=O)c1cccc2cc[nH]c12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",Z1291192055,<rdkit.Chem.rdchem.Mol object at 0x17545ad60>,matteo_ferla_fragmen_clust_Z1291192055
Cc1cc(CNC(=O)[C@H](C)N)cnc1F,Matteo Ferla,x0554_0A,x0416_0A,Z3796506747,<rdkit.Chem.rdchem.Mol object at 0x17545ae40>,matteo_ferla_fragmen_clust_Z3796506747
CC(=O)Nc1cc(C)ccc1F,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",PV_002237875611,<rdkit.Chem.rdchem.Mol object at 0x17545aeb0>,matteo_ferla_fragmen_clust_PV_002237875611
CC(=O)Nc1cccc2cc(C)ncc12,Matteo Ferla,x0554_0A,"x0554_0A,x0451_0A",PV_002721485426,<rdkit.Chem.rdchem.Mol object at 0x17545af20>,matteo_ferla_fragmen_clust_PV_002721485426
CCC(C)C(=O)OCc1cncc(C)c1,Matteo Ferla,x0554_0A,x0416_0A,Z1798083960,<rdkit.Chem.rdchem.Mol object at 0x17545af90>,matteo_ferla_fragmen_clust_Z1798083960
CC(=O)Nc1c(C)ccc(F)c1Br,Matteo Ferla,x0554_0A,"x0554_0A,x0310_0A",PV_002210460146,<rdkit.Chem.rdchem.Mol object at 0x175457040>,matteo_ferla_fragmen_clust_PV_002210460146
Cc1nn(C(C)C)cc1NC(=O)CC#N,Matteo Ferla,x0554_0A,"x0310_0A,x0556_0A",Z3643921225,<rdkit.Chem.rdchem.Mol object at 0x1754570b0>,matteo_ferla_fragmen_clust_Z3643921225
CNS(=O)(=O)c1cn(C)c2cccc(Br)c12,Matteo Ferla,x0554_0A,"x0451_0A,x0566_0A",PV_007062965961,<rdkit.Chem.rdchem.Mol object at 0x175457120>,matteo_ferla_fragmen_clust_PV_007062965961
Cn1cc(-c2cc(N)cnn2)c2ccccc21,Matteo Ferla,x0554_0A,"x0451_0A,x0566_0A",PV_002829161007,<rdkit.Chem.rdchem.Mol object at 0x175457190>,matteo_ferla_fragmen_clust_PV_002829161007
Cc1sc(C(N)=O)cc1NC(=O)CCN,Matteo Ferla,x0554_0A,"x0310_0A,x0556_0A",Z2827962607,<rdkit.Chem.rdchem.Mol object at 0x175457200>,matteo_ferla_fragmen_clust_Z2827962607
CC(C)C(C)OC(=O)c1cn(C)c2ccccc12,Matteo Ferla,x0554_0A,x0451_0A,Z1432433546,<rdkit.Chem.rdchem.Mol object at 0x175457270>,matteo_ferla_fragmen_clust_Z1432433546
