smiles,submitter_name,ref_pdb,hit_names,ID,ROMol,name
O=C1CCC(C2(C(=O)Nc3cccc4nc(Cl)ccc34)CC2)CC1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z5091447983,<rdkit.Chem.rdchem.Mol object at 0x1754eeb30>,horton_fegrow_quin_elab_Z5091447983
C#Cc1cccc(NC(=O)CC(=O)Nc2cccc3nc(Cl)ccc23)c1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002494429063,<rdkit.Chem.rdchem.Mol object at 0x1754eec10>,horton_fegrow_quin_elab_PV_002494429063
O=C(Cn1nnnc1C1CC1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4386726240,<rdkit.Chem.rdchem.Mol object at 0x1754eec80>,horton_fegrow_quin_elab_Z4386726240
CC[C@@](C)(C(=O)Nc1cccc2nc(Cl)ccc12)c1nn[nH]n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4410143808,<rdkit.Chem.rdchem.Mol object at 0x1754eecf0>,horton_fegrow_quin_elab_Z4410143808
O=C(CN1C(=O)c2cccnc2C1=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002504896153,<rdkit.Chem.rdchem.Mol object at 0x1754eed60>,horton_fegrow_quin_elab_PV_002504896153
Cc1nc(C)c(CC(=O)Nc2cccc3nc(Cl)ccc23)c(=O)[nH]1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002386803531,<rdkit.Chem.rdchem.Mol object at 0x1754eedd0>,horton_fegrow_quin_elab_PV_002386803531
CC(C)(C)OC(=O)NC(C)(C)[C@H](O)C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006860697583,<rdkit.Chem.rdchem.Mol object at 0x1754eee40>,horton_fegrow_quin_elab_PV_006860697583
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CSCN1C(=O)C1CCC1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002133437788,<rdkit.Chem.rdchem.Mol object at 0x1754eeeb0>,horton_fegrow_quin_elab_PV_002133437788
O=C1CCc2cc(OCC(=O)Nc3cccc4nc(Cl)ccc34)ccc2N1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002381806740,<rdkit.Chem.rdchem.Mol object at 0x1754eef90>,horton_fegrow_quin_elab_PV_002381806740
Cc1nn(CCC(=O)Nc2cccc3nc(Cl)ccc23)c(C)c1[N+](=O)[O-],JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002548227966,<rdkit.Chem.rdchem.Mol object at 0x1754f5040>,horton_fegrow_quin_elab_PV_002548227966
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CCCc2[nH]nnc21,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3207006535,<rdkit.Chem.rdchem.Mol object at 0x1754f50b0>,horton_fegrow_quin_elab_Z3207006535
CC(C)CS(=O)(=O)CCC(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3091962863,<rdkit.Chem.rdchem.Mol object at 0x1754f5190>,horton_fegrow_quin_elab_Z3091962863
O=C(Cc1[nH]ncc1Br)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006991417185,<rdkit.Chem.rdchem.Mol object at 0x1754f5200>,horton_fegrow_quin_elab_PV_006991417185
O=C(Cn1cnc2c1CCCC2)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3207006734,<rdkit.Chem.rdchem.Mol object at 0x1754f5270>,horton_fegrow_quin_elab_Z3207006734
CC(C)(C)OC(=O)N1CC[C@H]1C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_007165548033,<rdkit.Chem.rdchem.Mol object at 0x1754f52e0>,horton_fegrow_quin_elab_PV_007165548033
CC(C)(C)n1nnc(CC(=O)Nc2cccc3nc(Cl)ccc23)n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z3091962407,<rdkit.Chem.rdchem.Mol object at 0x1754f5350>,horton_fegrow_quin_elab_Z3091962407
CC(C)(C)OC(=O)N1CC[C@H]1C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002394205277,<rdkit.Chem.rdchem.Mol object at 0x1754f5430>,horton_fegrow_quin_elab_PV_002394205277
O=C(Cc1c[nH]c2cnccc12)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002286275544,<rdkit.Chem.rdchem.Mol object at 0x1754f54a0>,horton_fegrow_quin_elab_PV_002286275544
Cc1nnc2n1CCC[C@H]2C(=O)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4642496142,<rdkit.Chem.rdchem.Mol object at 0x1754f5580>,horton_fegrow_quin_elab_Z4642496142
O=C(Nc1cccc2nc(Cl)ccc12)[C@@]1(c2nn[nH]n2)C[C@H]1C(F)(F)F,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z4410143797,<rdkit.Chem.rdchem.Mol object at 0x1754f55f0>,horton_fegrow_quin_elab_Z4410143797
O=C(Nc1cccc2nc(Cl)ccc12)[C@H](CCc1ccccc1)c1nn[nH]n1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006770993115,<rdkit.Chem.rdchem.Mol object at 0x1754f5660>,horton_fegrow_quin_elab_PV_006770993115
O=C(Cc1c[nH]c2ncccc12)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002235230166,<rdkit.Chem.rdchem.Mol object at 0x1754f5740>,horton_fegrow_quin_elab_PV_002235230166
O=C(Nc1cccc2nc(Cl)ccc12)[C@H]1CCCN1c1cnccn1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006935324151,<rdkit.Chem.rdchem.Mol object at 0x1754f5820>,horton_fegrow_quin_elab_PV_006935324151
Cc1cn2c(n1)[C@H](C(=O)Nc1cccc3nc(Cl)ccc13)CCC2,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",Z5072881377,<rdkit.Chem.rdchem.Mol object at 0x1754f5890>,horton_fegrow_quin_elab_Z5072881377
O=C(Cc1cnc(C2CC2)[nH]1)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_007116927870,<rdkit.Chem.rdchem.Mol object at 0x1754f5900>,horton_fegrow_quin_elab_PV_007116927870
Cc1nn(CC(=O)Nc2cccc3nc(Cl)ccc23)c(C)c1Cl,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002273178927,<rdkit.Chem.rdchem.Mol object at 0x1754f5970>,horton_fegrow_quin_elab_PV_002273178927
O=C(CCn1ncc2c1CCCC2)Nc1cccc2nc(Cl)ccc12,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006919161678,<rdkit.Chem.rdchem.Mol object at 0x1754f59e0>,horton_fegrow_quin_elab_PV_006919161678
O=C(Nc1cccc2nc(Cl)ccc12)[C@@H]1CCCc2[nH]cnc21,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002229259454,<rdkit.Chem.rdchem.Mol object at 0x1754f5a50>,horton_fegrow_quin_elab_PV_002229259454
O=C(Nc1cccc2nc(Cl)ccc12)C1(n2cc(Br)cn2)CC1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002221297256,<rdkit.Chem.rdchem.Mol object at 0x1754f5ac0>,horton_fegrow_quin_elab_PV_002221297256
CCOc1ccc(CC(=O)Nc2cccc3nc(Cl)ccc23)nc1,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_002558974955,<rdkit.Chem.rdchem.Mol object at 0x1754f5b30>,horton_fegrow_quin_elab_PV_002558974955
COC(=O)c1n[nH]c2c1C[C@H](C(=O)Nc1cccc3nc(Cl)ccc13)CC2,JTHorton/DJCole,x0554_0A,"x0554_0A,x0566_0A",PV_006746822449,<rdkit.Chem.rdchem.Mol object at 0x1754f5ba0>,horton_fegrow_quin_elab_PV_006746822449
