,reactant1_structuralScore,reactant1_mw,reactant1_smi,reactant1_metadata,reactant2_structuralScore,reactant2_mw,reactant2_smi,reactant2_metadata,product_smi,is_pains
77,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4452775348354317,370.4119999999998,N[C@@H](CC(=O)O)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8915815608', 'smiles': 'C([C@H](N)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O)C(O)=O', 'link': 'https://mcule.com/MCULE-8915815608'}]",O=C(O)C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
78,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4459936274569009,351.4969999999997,CC1CCCCC1Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3899555587', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NC1CCCCC1C)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-3899555587'}]",CC1CCCCC1N(C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)c1ccc(S(=O)(=O)Nc2nccs2)cc1,False
79,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4585280655379342,365.3999999999999,O=C(Cc1nnn[nH]1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1970620018', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC(=O)CC1NN=NN=1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-1970620018'}]",O=C(Cc1nnnn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
80,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.461723182745391,363.4239999999998,Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n[nH]1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3749938065', 'smiles': 'C1(C(NC2=CC=C(C=C2)S(=O)(=O)NC2SC=CN=2)=O)C=C(C)NN=1', 'link': 'https://mcule.com/MCULE-3749938065'}]",Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)nn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,False
81,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4619293874371321,370.41199999999986,N[C@@H](CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(=O)O,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3715298803', 'smiles': 'C([C@H](N)C(O)=O)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O', 'link': 'https://mcule.com/MCULE-3715298803'}]",O=C(C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
82,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.472720689602466,269.3509999999998,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL564521', 'smiles': 'CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N', 'link': 'https://www.surechembl.org/chemical/SCHEMBL564521/'}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-054240', 'smiles': 'Cc1csc(n1)NS(=O)(=O)c2ccc(cc2)N'}, {'catalogName': 'emolecules', 'catalogId': '10229384', 'smiles': 'Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=10229384'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8065051019', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)N)NC1SC=C(C)N=1', 'link': 'https://mcule.com/MCULE-8065051019'}]",Cc1csc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)n1,False
83,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4781642127892234,353.45399999999984,Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8085239676', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1=NN=C(C)S1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-8085239676'}]",Cc1nnc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,False
84,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4898263375023204,387.4419999999999,O=C1OC(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc21,"[{'catalogName': 'molport', 'catalogId': 'MolPort-002-585-182', 'smiles': 'O=C1OC(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)c2ccccc12', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-585-182'}]",O=C1OC(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc21,False
85,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5164056450334513,363.42399999999986,Cc1[nH]ncc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'UMBIGCWIIVOATG-UHFFFAOYSA-N', 'smiles': 'CC1=C(C=NN1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=UMBIGCWIIVOATG-UHFFFAOYSA-N'}]",Cc1c(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cnn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,False
86,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5187342378977038,363.42399999999986,O=C(Cc1c[nH]cn1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'PLMUMWARXVSQFE-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)CC2=CNC=N2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=PLMUMWARXVSQFE-UHFFFAOYSA-N'}]",O=C(Cc1cn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)cn1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,False
87,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5252124628582084,281.3619999999998,O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2077459', 'smiles': 'C1CNC2=C1C=C(C=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2077459/'}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-225476', 'smiles': 'c1cc2c(cc1S(=O)(=O)Nc3nccs3)CCN2'}, {'catalogName': 'emolecules', 'catalogId': '44222482', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2NCCc2c1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=44222482'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4057084612', 'smiles': 'S(=O)(=O)(C1=CC=C2C(CCN2)=C1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-4057084612'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N1CCc2cc(S(=O)(=O)Nc3nccs3)ccc21,False
88,0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5647354849018656,350.3849999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1nc[nH]n1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'VCLGUVTVXYVRMJ-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)C2=NNC=N2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=VCLGUVTVXYVRMJ-UHFFFAOYSA-N'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ncn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)n1,False
