reactant1_structuralScore,reactant1_mw,reactant1_smi,reactant1_metadata,reactant2_structuralScore,reactant2_mw,reactant2_smi,reactant2_metadata,product_smi
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.37185117199782447,361.44799999999987,O=S(=O)(Nc1nccs1)c1ccc(NCc2ccccc2O)cc1,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL16646129', 'smiles': 'C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O', 'link': 'https://www.surechembl.org/chemical/SCHEMBL16646129/'}, {'catalogName': 'molport', 'catalogId': 'MolPort-002-001-015', 'smiles': 'Oc1ccccc1CNc1ccc(cc1)S(=O)(=O)Nc1nccs1', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-001-015'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1ccccc1O)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.3757266589453597,351.47799999999984,O=S(=O)(Nc1nccs1)c1ccc(NCc2cccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1821994993', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NCC1=CC=CS1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-1821994993'}, {'catalogName': 'emolecules', 'catalogId': '42809991', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc(NCc2cccs2)cc1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=42809991'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N(Cc1cccs1)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.3885226181838132,269.3509999999998,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2177779', 'smiles': 'CC1=CN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2177779/'}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-025771', 'smiles': 'Cc1cnc(s1)NS(=O)(=O)c2ccc(cc2)N'}, {'catalogName': 'emolecules', 'catalogId': '37369937', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=37369937'}, {'catalogName': 'enamine_bb', 'catalogId': 'EN300-1724723', 'smiles': 'Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)s1', 'link': 'https://www.enaminestore.com/catalog/EN300-1724723'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4704707233', 'smiles': 'CC1SC(NS(C2=CC=C(N)C=C2)(=O)=O)=NC=1', 'link': 'https://mcule.com/MCULE-4704707233'}]",Cc1cnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)s1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4184010116280904,383.84199999999987,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1n[nH]cc1Cl,"[{'catalogName': 'sigma', 'catalogId': '115842580', 'smiles': 'O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1n[nH]cc1Cl', 'link': 'https://www.aldrichmarketselect.com/list_search.php?text_stuff=115842580&listFormat=STRUCTURE_ID&init_qty=1&qty_UOM=1'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-1500687931', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC(=O)C1=NNC=C1Cl)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-1500687931'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1nn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)cc1Cl
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4294130808887845,295.3889999999998,O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCCN2,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2076638', 'smiles': 'C1CC2=C(C=CC(=C2)S(=O)(=O)NC3=NC=CS3)NC1', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2076638/'}, {'catalogName': 'emolecules', 'catalogId': '50057617', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2NCCCc2c1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=50057617'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-6207431550', 'smiles': 'S(=O)(=O)(C1C=CC2=C(CCCN2)C=1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-6207431550'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N1CCCc2cc(S(=O)(=O)Nc3nccs3)ccc21
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4402052874744381,339.48599999999965,CC(C)CC(C)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-2365988705', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC(C)CC(C)C)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-2365988705'}]",CC(C)CC(C)N(C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.44266633216282836,369.4279999999998,NCC(=O)NCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8296127776', 'smiles': 'C(CN)(=O)NCC(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O', 'link': 'https://mcule.com/MCULE-8296127776'}]",O=C(CNC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)NCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.44527753483543175,370.4119999999998,N[C@@H](CC(=O)O)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8915815608', 'smiles': 'C([C@H](N)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O)C(O)=O', 'link': 'https://mcule.com/MCULE-8915815608'}]",O=C(O)C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.44599362745690097,351.4969999999997,CC1CCCCC1Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3899555587', 'smiles': 'S(=O)(=O)(C1=CC=C(C=C1)NC1CCCCC1C)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-3899555587'}]",CC1CCCCC1N(C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)c1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.45852806553793424,365.3999999999999,O=C(Cc1nnn[nH]1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-1970620018', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC(=O)CC1NN=NN=1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-1970620018'}]",O=C(Cc1nnnn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.461723182745391,363.4239999999998,Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n[nH]1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3749938065', 'smiles': 'C1(C(NC2=CC=C(C=C2)S(=O)(=O)NC2SC=CN=2)=O)C=C(C)NN=1', 'link': 'https://mcule.com/MCULE-3749938065'}]",Cc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)nn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4619293874371321,370.41199999999986,N[C@@H](CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(=O)O,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-3715298803', 'smiles': 'C([C@H](N)C(O)=O)C(NC1=CC=C(C=C1)S(=O)(=O)NC1SC=CN=1)=O', 'link': 'https://mcule.com/MCULE-3715298803'}]",O=C(C[C@H](NC(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.47272068960246605,269.3509999999998,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL564521', 'smiles': 'CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N', 'link': 'https://www.surechembl.org/chemical/SCHEMBL564521/'}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-054240', 'smiles': 'Cc1csc(n1)NS(=O)(=O)c2ccc(cc2)N'}, {'catalogName': 'emolecules', 'catalogId': '10229384', 'smiles': 'Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=10229384'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-8065051019', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)N)NC1SC=C(C)N=1', 'link': 'https://mcule.com/MCULE-8065051019'}]",Cc1csc(NS(=O)(=O)c2ccc(NC(=O)Cc3cn(Cc4ccc(F)cc4)c4ccccc34)cc2)n1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4781642127892234,353.45399999999984,Cc1nnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)s1,"[{'catalogName': 'mcule', 'catalogId': 'MCULE-8085239676', 'smiles': 'S(=O)(=O)(C1C=CC(=CC=1)NC1=NN=C(C)S1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-8085239676'}]",Cc1nnc(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)s1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.4898263375023204,387.4419999999999,O=C1OC(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc21,"[{'catalogName': 'molport', 'catalogId': 'MolPort-002-585-182', 'smiles': 'O=C1OC(Nc2ccc(cc2)S(=O)(=O)Nc2nccs2)c2ccccc12', 'link': 'https://www.molport.com/shop/molecule-link/MolPort-002-585-182'}]",O=C1OC(N(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc21
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5164056450334513,363.42399999999986,Cc1[nH]ncc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'UMBIGCWIIVOATG-UHFFFAOYSA-N', 'smiles': 'CC1=C(C=NN1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=UMBIGCWIIVOATG-UHFFFAOYSA-N'}]",Cc1c(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)cnn1C(=O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5187342378977038,363.42399999999986,O=C(Cc1c[nH]cn1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'PLMUMWARXVSQFE-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)CC2=CNC=N2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=PLMUMWARXVSQFE-UHFFFAOYSA-N'}]",O=C(Cc1cn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)cn1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5252124628582084,281.3619999999998,O=S(=O)(Nc1nccs1)c1ccc2c(c1)CCN2,"[{'catalogName': 'surechembl', 'catalogId': 'SCHEMBL2077459', 'smiles': 'C1CNC2=C1C=C(C=C2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://www.surechembl.org/chemical/SCHEMBL2077459/'}, {'catalogName': 'enamine_made', 'catalogId': 'BBV-225476', 'smiles': 'c1cc2c(cc1S(=O)(=O)Nc3nccs3)CCN2'}, {'catalogName': 'emolecules', 'catalogId': '44222482', 'smiles': 'O=S(=O)(Nc1nccs1)c1ccc2NCCc2c1', 'link': 'https://search.emolecules.com/search/#?querytype=emoleculesid&p=1&query=44222482'}, {'catalogName': 'mcule', 'catalogId': 'MCULE-4057084612', 'smiles': 'S(=O)(=O)(C1=CC=C2C(CCN2)=C1)NC1SC=CN=1', 'link': 'https://mcule.com/MCULE-4057084612'}]",O=C(Cc1cn(Cc2ccc(F)cc2)c2ccccc12)N1CCc2cc(S(=O)(=O)Nc3nccs3)ccc21
0.0,283.100856908,O=C(O)Cc1cn(Cc2ccc(F)cc2)c2ccccc12,,0.5647354849018656,350.3849999999999,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1nc[nH]n1,"[{'catalogName': 'mcule_ultimate', 'catalogId': 'VCLGUVTVXYVRMJ-UHFFFAOYSA-N', 'smiles': 'C1=CC(=CC=C1NC(=O)C2=NNC=N2)S(=O)(=O)NC3=NC=CS3', 'link': 'https://ultimateapp.mcule.com/search/?t=exact&q=VCLGUVTVXYVRMJ-UHFFFAOYSA-N'}]",O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ncn(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)n1
